CustomerID,total_spend,order_count,avg_order_value,first_purchase_date,last_purchase_date,days_since_last_purchase,customer_tenure_days,r_score,f_score,m_score,rfm_score,value_tier
3518529636,3572.53,93,38.41,2012-03-09,2013-03-19,12,387,1,4,3,8,Middle 20%
3518532116,4886.46,70,69.81,2012-03-03,2013-03-26,5,393,3,3,4,10,Upper 20%
3518544733,1238.42,48,25.8,2012-03-03,2013-03-24,7,393,2,2,1,5,Bottom 20%
3519848748,6444.32,115,56.04,2012-03-03,2013-03-19,12,393,1,5,5,11,Top 20%
3520029106,2733.24,67,40.79,2012-03-05,2013-03-30,1,391,4,3,3,10,Middle 20%
3520347879,5918.86,135,43.84,2012-03-06,2013-03-30,1,390,4,5,5,14,Top 20%
3520413041,2763.59,25,110.54,2012-03-03,2013-02-24,35,393,1,1,3,5,Middle 20%
3521976557,6937.59,211,32.88,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
3522395460,4062.58,60,67.71,2012-03-02,2013-03-29,2,394,4,3,4,11,Upper 20%
3522819602,5111.63,102,50.11,2012-03-02,2013-03-29,2,394,4,4,4,12,Upper 20%
3522937340,11387.82,66,172.54,2012-03-07,2013-03-27,4,389,3,3,5,11,Top 20%
3523805123,2016.86,20,100.84,2012-03-11,2013-02-23,36,385,1,1,2,4,Lower 20%
3530747046,20783.84,109,190.68,2012-11-10,2013-03-24,7,141,2,4,5,11,Top 20%
3532865338,40552.28,94,431.41,2012-09-26,2013-03-24,7,186,2,4,5,11,Top 20%
3534876680,382.66,22,17.39,2012-03-02,2013-01-29,61,394,1,1,1,3,Bottom 20%
3534913136,10730.95,79,135.83,2012-03-03,2013-03-29,2,393,4,4,5,13,Top 20%
3536086300,2448.18,72,34.0,2012-03-02,2013-03-26,5,394,3,3,2,8,Lower 20%
3536091539,1621.98,48,33.79,2012-03-03,2013-02-28,31,393,1,2,2,5,Lower 20%
3536108434,3065.21,74,41.42,2012-03-02,2013-03-29,2,394,4,3,3,10,Middle 20%
3536203387,3045.62,81,37.6,2012-03-08,2013-03-30,1,388,4,4,3,11,Middle 20%
3536308415,3447.01,73,47.22,2012-03-04,2013-03-31,0,392,5,3,3,11,Middle 20%
3538006130,5260.48,97,54.23,2012-03-03,2013-03-29,2,393,4,4,4,12,Upper 20%
3538300568,3277.18,45,72.83,2012-03-18,2013-03-30,1,378,4,2,3,9,Middle 20%
3539196499,2790.36,32,87.2,2012-03-02,2013-03-30,1,394,4,1,3,8,Middle 20%
3539199382,1530.03,19,80.53,2012-03-11,2013-03-03,28,385,1,1,2,4,Lower 20%
3540066049,1032.45,58,17.8,2012-03-12,2013-03-25,6,384,3,3,1,7,Bottom 20%
3540096646,5524.09,93,59.4,2012-03-07,2013-03-10,21,389,1,4,4,9,Upper 20%
3540174363,1544.56,22,70.21,2012-03-25,2013-02-24,35,371,1,1,2,4,Lower 20%
3540581300,4270.56,93,45.92,2012-03-03,2013-03-30,1,393,4,4,4,12,Upper 20%
3540655080,563.31,14,40.24,2012-06-22,2013-03-25,6,282,3,1,1,5,Bottom 20%
3541403544,1266.26,50,25.33,2012-03-03,2013-03-30,1,393,4,2,1,7,Bottom 20%
3541881285,2977.04,59,50.46,2012-03-03,2013-03-30,1,393,4,3,3,10,Middle 20%
3542959868,814.21,36,22.62,2012-08-10,2013-03-20,11,233,2,2,1,5,Bottom 20%
3542991612,3809.63,107,35.6,2012-03-03,2013-03-28,3,393,3,4,3,10,Middle 20%
3543002617,3301.06,44,75.02,2012-03-05,2013-03-30,1,391,4,2,3,9,Middle 20%
3543094780,10610.12,142,74.72,2012-03-03,2013-03-31,0,393,5,5,5,15,Top 20%
3543919318,625.7,33,18.96,2012-03-23,2013-03-28,3,373,3,1,1,5,Bottom 20%
3544226652,2302.33,54,42.64,2012-03-02,2013-03-10,21,394,1,2,2,5,Lower 20%
3544272315,6476.98,85,76.2,2012-03-03,2013-03-09,22,393,1,4,5,10,Top 20%
3544275973,2216.44,43,51.55,2012-03-04,2013-03-30,1,392,4,2,2,8,Lower 20%
3544276624,4039.25,71,56.89,2012-04-19,2013-03-29,2,346,4,3,4,11,Upper 20%
3544280561,3340.3,146,22.88,2012-03-04,2013-03-26,5,392,3,5,3,11,Middle 20%
3544284870,3686.54,57,64.68,2012-03-08,2013-03-21,10,388,2,3,3,8,Middle 20%
3545539874,2110.78,16,131.92,2012-07-28,2013-03-26,5,246,3,1,2,6,Lower 20%
3545893894,3379.94,79,42.78,2012-03-05,2013-03-23,8,391,2,4,3,9,Middle 20%
3545911502,3741.21,66,56.68,2012-03-02,2013-03-30,1,394,4,3,3,10,Middle 20%
3545938937,2312.12,33,70.06,2012-03-03,2013-03-09,22,393,1,1,2,4,Lower 20%
3546008718,1935.53,23,84.15,2012-03-16,2013-03-13,18,380,1,1,2,4,Lower 20%
3546012841,1519.54,70,21.71,2012-03-08,2013-03-25,6,388,3,3,2,8,Lower 20%
3546072950,1081.95,36,30.05,2012-03-14,2013-03-23,8,382,2,2,1,5,Bottom 20%
3546258299,2922.34,147,19.88,2012-03-03,2013-03-31,0,393,5,5,3,13,Middle 20%
3546462403,6457.56,97,66.57,2012-03-03,2013-03-29,2,393,4,4,5,13,Top 20%
3548805755,2150.15,61,35.25,2012-03-03,2013-03-09,22,393,1,3,2,6,Lower 20%
3548833159,3064.22,106,28.91,2012-03-03,2013-03-28,3,393,3,4,3,10,Middle 20%
3548970365,1914.36,78,24.54,2012-03-04,2013-03-10,21,392,1,4,2,7,Lower 20%
3548971481,2751.82,35,78.62,2012-03-04,2013-03-13,18,392,1,1,3,5,Middle 20%
3549352967,2473.94,114,21.7,2012-03-13,2013-03-16,15,383,1,5,2,8,Lower 20%
3550306651,4662.06,44,105.96,2012-03-04,2013-03-27,4,392,3,2,4,9,Upper 20%
3551403772,1159.94,36,32.22,2012-03-03,2013-03-23,8,393,2,2,1,5,Bottom 20%
3552499746,9347.6,68,137.46,2012-03-02,2013-03-26,5,394,3,3,5,11,Top 20%
3552617453,991.83,26,38.15,2012-03-05,2013-03-18,13,391,1,1,1,3,Bottom 20%
3552791022,9634.76,83,116.08,2012-03-13,2013-03-27,4,383,3,4,5,12,Top 20%
3552941341,5171.14,47,110.02,2012-03-03,2013-02-10,49,393,1,2,4,7,Upper 20%
3553131960,2590.33,174,14.89,2012-03-21,2013-03-29,2,375,4,5,2,11,Lower 20%
3553837303,3992.18,48,83.17,2012-03-04,2013-03-31,0,392,5,2,4,11,Upper 20%
3554115094,4604.07,65,70.83,2012-03-03,2013-03-29,2,393,4,3,4,11,Upper 20%
3554155487,2970.71,44,67.52,2012-03-15,2013-03-25,6,381,3,2,3,8,Middle 20%
3554231716,1367.67,39,35.07,2012-03-02,2013-03-21,10,394,2,2,1,5,Bottom 20%
3555170830,802.86,25,32.11,2012-03-06,2013-03-27,4,390,3,1,1,5,Bottom 20%
3555608333,1724.64,35,49.28,2012-03-06,2013-03-12,19,390,1,1,2,4,Lower 20%
3555644324,1030.26,24,42.93,2012-03-14,2013-03-23,8,382,2,1,1,4,Bottom 20%
3555659204,3158.45,77,41.02,2012-03-10,2013-03-30,1,386,4,4,3,11,Middle 20%
3556406273,1568.34,80,19.6,2012-03-04,2013-03-30,1,392,4,4,2,10,Lower 20%
3557827716,14671.57,54,271.7,2012-03-02,2013-03-30,1,394,4,2,5,11,Top 20%
3558619456,3712.62,75,49.5,2012-03-06,2013-03-02,29,390,1,3,3,7,Middle 20%
3558637808,5057.8,208,24.32,2012-03-02,2013-03-29,2,394,4,5,4,13,Upper 20%
3558781958,5516.54,82,67.27,2012-03-02,2013-03-25,6,394,3,4,4,11,Upper 20%
3558820150,8479.98,248,34.19,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
3558942507,4594.82,57,80.61,2012-03-02,2013-03-31,0,394,5,3,4,12,Upper 20%
3558964393,3220.59,58,55.53,2012-03-02,2013-03-18,13,394,1,3,3,7,Middle 20%
3559630924,796.89,86,9.27,2012-03-06,2013-03-25,6,390,3,4,1,8,Bottom 20%
3559704084,3199.11,40,79.98,2012-03-11,2013-03-24,7,385,2,2,3,7,Middle 20%
3560172928,3944.42,109,36.19,2012-03-04,2013-03-31,0,392,5,4,3,12,Middle 20%
3560313017,1856.39,80,23.2,2012-03-03,2013-03-28,3,393,3,4,2,9,Lower 20%
3560432274,3099.29,35,88.55,2012-03-05,2013-03-24,7,391,2,1,3,6,Middle 20%
3561756129,3739.51,66,56.66,2012-03-03,2013-03-28,3,393,3,3,3,9,Middle 20%
3561758020,2652.63,49,54.14,2012-03-06,2013-03-28,3,390,3,2,3,8,Middle 20%
3561798692,666.3,41,16.25,2012-03-28,2013-02-28,31,368,1,2,1,4,Bottom 20%
3561863203,2376.36,90,26.4,2012-03-03,2013-03-20,11,393,2,4,2,8,Lower 20%
3561880687,3931.89,95,41.39,2012-03-03,2013-03-27,4,393,3,4,3,10,Middle 20%
3561884686,5054.55,134,37.72,2012-03-03,2013-03-30,1,393,4,5,4,13,Upper 20%
3562593067,2597.89,37,70.21,2012-05-31,2013-03-30,1,304,4,2,2,8,Lower 20%
3563011164,7047.75,171,41.21,2012-03-05,2013-03-30,1,391,4,5,5,14,Top 20%
3563352288,3484.69,77,45.26,2012-03-09,2013-03-27,4,387,3,4,3,10,Middle 20%
3564282443,2603.14,49,53.13,2012-03-09,2013-03-30,1,387,4,2,2,8,Lower 20%
3565180079,1128.88,44,25.66,2012-03-11,2013-03-26,5,385,3,2,1,6,Bottom 20%
3565439611,1487.59,21,70.84,2012-03-05,2013-03-22,9,391,2,1,2,5,Lower 20%
3565570369,2356.47,64,36.82,2012-03-18,2013-03-12,19,378,1,3,2,6,Lower 20%
3565647466,3358.85,51,65.86,2012-03-07,2013-03-19,12,389,1,2,3,6,Middle 20%
3565834954,837.69,38,22.04,2012-03-03,2013-03-28,3,393,3,2,1,6,Bottom 20%
3566462084,7273.78,98,74.22,2012-03-04,2013-03-24,7,392,2,4,5,11,Top 20%
3568544881,495.67,36,13.77,2012-03-18,2013-03-20,11,378,2,2,1,5,Bottom 20%
3568616243,2488.54,55,45.25,2012-03-09,2013-03-29,2,387,4,2,2,8,Lower 20%
3568907674,1661.23,40,41.53,2012-03-12,2013-03-22,9,384,2,2,2,6,Lower 20%
3569886375,1667.78,45,37.06,2012-03-03,2013-03-30,1,393,4,2,2,8,Lower 20%
3570053527,3433.05,62,55.37,2012-03-02,2013-03-27,4,394,3,3,3,9,Middle 20%
3570870346,918.51,25,36.74,2012-04-05,2013-03-29,2,360,4,1,1,6,Bottom 20%
3570976459,1208.62,22,54.94,2012-03-02,2013-03-24,7,394,2,1,1,4,Bottom 20%
3572789773,5187.91,175,29.65,2012-03-02,2013-03-30,1,394,4,5,4,13,Upper 20%
3572869784,4263.52,61,69.89,2012-03-02,2013-03-21,10,394,2,3,4,9,Upper 20%
3573138554,3339.73,62,53.87,2012-03-02,2013-03-30,1,394,4,3,3,10,Middle 20%
3573778270,3145.6,57,55.19,2012-03-02,2013-03-23,8,394,2,3,3,8,Middle 20%
3574219028,6364.67,108,58.93,2012-03-03,2013-03-30,1,393,4,4,5,13,Top 20%
3574266706,5865.16,55,106.64,2012-03-03,2013-03-08,23,393,1,2,4,7,Upper 20%
3574431843,2679.11,50,53.58,2012-03-09,2013-03-20,11,387,2,2,3,7,Middle 20%
3574910514,9013.25,186,48.46,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
3577193447,3514.75,33,106.51,2012-03-08,2013-03-18,13,388,1,1,3,5,Middle 20%
3577327336,4572.99,166,27.55,2012-03-03,2013-03-28,3,393,3,5,4,12,Upper 20%
3577362862,2720.44,41,66.35,2012-03-08,2013-03-23,8,388,2,2,3,7,Middle 20%
3578815956,1160.47,41,28.3,2012-03-06,2013-03-29,2,390,4,2,1,7,Bottom 20%
3578929912,4802.76,99,48.51,2012-03-04,2013-03-24,7,392,2,4,4,10,Upper 20%
3579485029,4011.26,103,38.94,2012-03-03,2013-03-28,3,393,3,4,4,11,Upper 20%
3580376372,3430.59,78,43.98,2012-03-09,2013-03-26,5,387,3,4,3,10,Middle 20%
3580421229,577.89,10,57.79,2012-09-09,2013-03-10,21,203,1,1,1,3,Bottom 20%
3580554188,591.48,55,10.75,2012-03-02,2013-03-28,3,394,3,2,1,6,Bottom 20%
3580652427,2373.78,40,59.34,2012-03-08,2013-03-19,12,388,1,2,2,5,Lower 20%
3581461713,1167.42,10,116.74,2012-05-02,2013-03-16,15,333,1,1,1,3,Bottom 20%
3581750602,2759.55,62,44.51,2012-03-10,2013-03-30,1,386,4,3,3,10,Middle 20%
3581840688,7004.25,169,41.45,2012-03-03,2013-03-21,10,393,2,5,5,12,Top 20%
3582804974,3846.44,71,54.18,2012-03-04,2013-03-30,1,392,4,3,3,10,Middle 20%
3583718389,1035.42,23,45.02,2012-03-17,2013-03-28,3,379,3,1,1,5,Bottom 20%
3584119994,2285.95,88,25.98,2012-03-03,2013-03-29,2,393,4,4,2,10,Lower 20%
3584862072,603.64,18,33.54,2012-04-05,2013-03-11,20,360,1,1,1,3,Bottom 20%
3584947973,1734.11,35,49.55,2012-03-07,2013-03-21,10,389,2,1,2,5,Lower 20%
3585363838,3732.05,47,79.41,2012-03-03,2013-03-24,7,393,2,2,3,7,Middle 20%
3585425900,3573.16,43,83.1,2012-03-06,2013-03-22,9,390,2,2,3,7,Middle 20%
3586810174,1818.75,44,41.34,2012-03-07,2013-03-31,0,389,5,2,2,9,Lower 20%
3586838725,3523.53,191,18.45,2012-03-03,2013-03-30,1,393,4,5,3,12,Middle 20%
3586928377,1510.58,29,52.09,2012-03-10,2013-03-26,5,386,3,1,2,6,Lower 20%
3587058732,1198.27,70,17.12,2012-03-03,2013-02-26,33,393,1,3,1,5,Bottom 20%
3587068807,1383.46,49,28.23,2012-03-12,2013-03-06,25,384,1,2,1,4,Bottom 20%
3587695255,1973.77,46,42.91,2012-03-03,2013-03-24,7,393,2,2,2,6,Lower 20%
3588830816,3184.24,49,64.98,2012-03-11,2013-03-18,13,385,1,2,3,6,Middle 20%
3588983863,1294.6,85,15.23,2012-03-02,2013-03-31,0,394,5,4,1,10,Bottom 20%
3589235769,2995.52,29,103.29,2012-04-10,2013-03-25,6,355,3,1,3,7,Middle 20%
3589602437,2205.94,33,66.85,2012-03-05,2013-03-10,21,391,1,1,2,4,Lower 20%
3589836952,4494.61,67,67.08,2012-03-03,2013-03-25,6,393,3,3,4,10,Upper 20%
3590207371,4014.25,89,45.1,2012-03-07,2013-03-31,0,389,5,4,4,13,Upper 20%
3590333200,613.05,17,36.06,2012-06-03,2013-03-30,1,301,4,1,1,6,Bottom 20%
3590389496,2674.81,29,92.23,2012-03-04,2013-03-27,4,392,3,1,3,7,Middle 20%
3590597196,2327.72,34,68.46,2012-03-09,2013-03-28,3,387,3,1,2,6,Lower 20%
3591648871,4279.62,50,85.59,2012-03-03,2013-03-30,1,393,4,2,4,10,Upper 20%
3591747761,2676.99,63,42.49,2012-03-08,2013-03-28,3,388,3,3,3,9,Middle 20%
3591929638,1253.87,30,41.8,2012-03-14,2013-03-25,6,382,3,1,1,5,Bottom 20%
3593448235,1377.3,59,23.34,2012-03-04,2013-03-20,11,392,2,3,1,6,Bottom 20%
3594159530,1561.04,50,31.22,2012-03-11,2013-03-30,1,385,4,2,2,8,Lower 20%
3595227449,4169.65,123,33.9,2012-03-02,2013-03-31,0,394,5,5,4,14,Upper 20%
3595738546,2737.9,23,119.04,2012-03-09,2013-03-05,26,387,1,1,3,5,Middle 20%
3595879937,3791.32,30,126.38,2012-03-03,2013-03-17,14,393,1,1,3,5,Middle 20%
3595952384,5323.16,63,84.49,2012-03-08,2013-03-30,1,388,4,3,4,11,Upper 20%
3596442897,8495.82,131,64.85,2012-03-03,2013-03-26,5,393,3,5,5,13,Top 20%
3596850857,2177.1,67,32.49,2012-03-05,2013-03-28,3,391,3,3,2,8,Lower 20%
3596901108,5013.14,95,52.77,2012-03-04,2013-03-30,1,392,4,4,4,12,Upper 20%
3596901139,3444.81,88,39.15,2012-03-07,2013-03-12,19,389,1,4,3,8,Middle 20%
3596943392,6629.82,115,57.65,2012-03-10,2013-03-23,8,386,2,5,5,12,Top 20%
3597162841,11972.72,226,52.98,2012-03-06,2013-03-30,1,390,4,5,5,14,Top 20%
3597240248,4658.6,89,52.34,2012-03-04,2013-03-27,4,392,3,4,4,11,Upper 20%
3598624088,7010.14,183,38.31,2012-03-03,2013-03-09,22,393,1,5,5,11,Top 20%
3598697589,2477.55,91,27.23,2012-03-04,2013-03-26,5,392,3,4,2,9,Lower 20%
3599559916,4620.8,122,37.88,2012-03-12,2013-03-11,20,384,1,5,4,10,Upper 20%
3599624644,2990.59,152,19.67,2012-03-02,2013-02-27,32,394,1,5,3,9,Middle 20%
3600971997,1104.81,93,11.88,2012-03-04,2013-03-29,2,392,4,4,1,9,Bottom 20%
3601676596,3367.41,22,153.06,2012-07-03,2013-03-28,3,271,3,1,3,7,Middle 20%
3602266650,1497.74,51,29.37,2012-03-07,2013-03-18,13,389,1,2,2,5,Lower 20%
3602293124,6766.41,55,123.03,2012-03-23,2013-03-31,0,373,5,2,5,12,Top 20%
3602295883,6469.65,58,111.55,2012-03-07,2013-03-28,3,389,3,3,5,11,Top 20%
3602871429,13913.17,136,102.3,2012-03-02,2013-03-24,7,394,2,5,5,12,Top 20%
3603011797,4192.7,97,43.22,2012-03-06,2013-03-25,6,390,3,4,4,11,Upper 20%
3603134216,1848.95,32,57.78,2012-03-04,2013-03-02,29,392,1,1,2,4,Lower 20%
3603231525,3697.44,48,77.03,2012-03-09,2013-03-29,2,387,4,2,3,9,Middle 20%
3603401188,4365.13,82,53.23,2012-03-02,2013-03-30,1,394,4,4,4,12,Upper 20%
3603401839,6130.4,88,69.66,2012-03-20,2013-03-27,4,376,3,4,5,12,Top 20%
3603405435,1412.1,42,33.62,2012-03-06,2013-03-24,7,390,2,2,1,5,Bottom 20%
3603528164,4835.54,141,34.29,2012-03-02,2013-03-30,1,394,4,5,4,13,Upper 20%
3604534796,712.5,50,14.25,2012-03-24,2013-03-20,11,372,2,2,1,5,Bottom 20%
3604581172,1278.64,75,17.05,2012-03-29,2013-03-28,3,367,3,3,1,7,Bottom 20%
3605601041,2625.79,54,48.63,2012-03-02,2013-03-30,1,394,4,2,2,8,Lower 20%
3605605815,6613.63,64,103.34,2012-03-05,2013-03-28,3,391,3,3,5,11,Top 20%
3605811934,3043.82,82,37.12,2012-03-04,2013-03-19,12,392,1,4,3,8,Middle 20%
3605907755,2381.49,19,125.34,2012-03-06,2013-03-25,6,390,3,1,2,6,Lower 20%
3605960889,1515.61,75,20.21,2012-04-01,2013-01-12,78,364,1,3,2,6,Lower 20%
3606112882,2001.06,47,42.58,2012-03-04,2013-03-23,8,392,2,2,2,6,Lower 20%
3606117687,7709.48,71,108.58,2012-03-05,2013-03-29,2,391,4,3,5,12,Top 20%
3606209509,1324.07,96,13.79,2012-03-02,2013-03-29,2,394,4,4,1,9,Bottom 20%
3606502118,2083.46,36,57.87,2012-03-10,2013-03-18,13,386,1,2,2,5,Lower 20%
3607268810,3194.17,28,114.08,2012-03-07,2013-03-28,3,389,3,1,3,7,Middle 20%
3608279720,5976.02,111,53.84,2012-03-18,2013-03-30,1,378,4,5,5,14,Top 20%
3608769799,7594.83,47,161.59,2012-03-02,2013-03-29,2,394,4,2,5,11,Top 20%
3609474708,2023.26,46,43.98,2012-03-02,2013-03-28,3,394,3,2,2,7,Lower 20%
3609845189,4216.15,102,41.33,2012-03-04,2013-03-22,9,392,2,4,4,10,Upper 20%
3609874856,2185.61,32,68.3,2012-04-26,2013-03-28,3,339,3,1,2,6,Lower 20%
3610268339,5406.17,67,80.69,2012-03-07,2013-03-20,11,389,2,3,4,9,Upper 20%
3610271687,2421.7,89,27.21,2012-03-05,2013-03-22,9,391,2,4,2,8,Lower 20%
3610345250,1233.16,45,27.4,2012-03-13,2013-03-10,21,383,1,2,1,4,Bottom 20%
3610454680,2498.28,53,47.14,2012-03-11,2013-03-25,6,385,3,2,2,7,Lower 20%
3611464567,927.65,21,44.17,2012-03-19,2013-02-05,54,377,1,1,1,3,Bottom 20%
3611638167,2467.03,44,56.07,2012-03-04,2013-03-21,10,392,2,2,2,6,Lower 20%
3612025605,5192.25,167,31.09,2012-03-03,2013-03-31,0,393,5,5,4,14,Upper 20%
3612168577,3222.92,122,26.42,2012-03-06,2013-03-30,1,390,4,5,3,12,Middle 20%
3612270536,2682.92,55,48.78,2012-03-06,2013-03-11,20,390,1,2,3,6,Middle 20%
3612574615,4455.42,101,44.11,2012-03-03,2013-03-23,8,393,2,4,4,10,Upper 20%
3612770349,13094.75,144,90.94,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
3614078921,5352.71,90,59.47,2012-03-06,2013-03-12,19,390,1,4,4,9,Upper 20%
3614262007,3420.69,26,131.56,2012-03-05,2013-03-01,30,391,1,1,3,5,Middle 20%
3614497700,2255.15,142,15.88,2012-03-04,2013-03-31,0,392,5,5,2,12,Lower 20%
3614568845,7216.81,93,77.6,2012-03-05,2013-03-30,1,391,4,4,5,13,Top 20%
3615516546,344.63,10,34.46,2012-04-02,2013-03-29,2,363,4,1,1,6,Bottom 20%
3615634687,2047.34,36,56.87,2012-03-19,2013-03-24,7,377,2,2,2,6,Lower 20%
3615926676,3659.82,50,73.2,2012-03-05,2013-03-29,2,391,4,2,3,9,Middle 20%
3616199724,7099.03,148,47.97,2012-03-09,2013-03-30,1,387,4,5,5,14,Top 20%
3616276728,1003.27,36,27.87,2012-06-12,2013-03-30,1,292,4,2,1,7,Bottom 20%
3616589611,5991.03,56,106.98,2012-03-09,2013-03-28,3,387,3,3,5,11,Top 20%
3618633999,2380.34,66,36.07,2012-03-02,2013-03-23,8,394,2,3,2,7,Lower 20%
3618636944,2212.94,89,24.86,2012-03-05,2013-03-31,0,391,5,4,2,11,Lower 20%
3618709887,6476.52,68,95.24,2012-03-13,2013-03-05,26,383,1,3,5,9,Top 20%
3618786271,7330.86,66,111.07,2012-03-03,2013-03-23,8,393,2,3,5,10,Top 20%
3618904536,4189.79,69,60.72,2012-03-02,2013-03-29,2,394,4,3,4,11,Upper 20%
3619992109,5229.73,94,55.64,2012-03-03,2013-03-23,8,393,2,4,4,10,Upper 20%
3620071345,362.23,23,15.75,2012-03-03,2013-02-07,52,393,1,1,1,3,Bottom 20%
3620085016,1616.01,43,37.58,2012-03-04,2013-03-19,12,392,1,2,2,5,Lower 20%
3620093200,651.97,38,17.16,2012-04-02,2013-03-21,10,363,2,2,1,5,Bottom 20%
3620122588,4136.97,78,53.04,2012-03-03,2013-03-21,10,393,2,4,4,10,Upper 20%
3620122836,4693.23,56,83.81,2012-03-07,2013-03-30,1,389,4,3,4,11,Upper 20%
3620392288,2837.99,29,97.86,2012-03-07,2013-03-27,4,389,3,1,3,7,Middle 20%
3620400627,3447.8,58,59.44,2012-03-05,2013-03-23,8,391,2,3,3,8,Middle 20%
3622446968,6661.12,107,62.25,2012-03-02,2013-03-23,8,394,2,4,5,11,Top 20%
3622485656,4591.45,166,27.66,2012-03-02,2013-03-30,1,394,4,5,4,13,Upper 20%
3622628752,3115.47,147,21.19,2012-03-06,2013-03-29,2,390,4,5,3,12,Middle 20%
3623373589,1146.46,23,49.85,2012-04-06,2013-03-11,20,359,1,1,1,3,Bottom 20%
3623609592,2085.44,64,32.58,2012-03-02,2013-03-28,3,394,3,3,2,8,Lower 20%
3623614707,10637.07,212,50.17,2012-03-02,2013-03-12,19,394,1,5,5,11,Top 20%
3623663811,5480.9,112,48.94,2012-03-17,2013-03-30,1,379,4,5,4,13,Upper 20%
3623717937,2661.14,60,44.35,2012-03-03,2013-03-23,8,393,2,3,3,8,Middle 20%
3623719549,4354.46,84,51.84,2012-04-30,2013-03-30,1,335,4,4,4,12,Upper 20%
3623821012,2735.91,57,48.0,2012-03-05,2013-03-23,8,391,2,3,3,8,Middle 20%
3624499664,1839.85,38,48.42,2012-03-23,2013-03-19,12,373,1,2,2,5,Lower 20%
3624693073,4171.39,54,77.25,2012-09-06,2013-03-31,0,206,5,2,4,11,Upper 20%
3624714153,3971.63,64,62.06,2012-03-07,2013-03-20,11,389,2,3,3,8,Middle 20%
3625554191,702.77,45,15.62,2012-03-16,2013-03-28,3,380,3,2,1,6,Bottom 20%
3625846986,5608.74,118,47.53,2012-03-07,2013-03-27,4,389,3,5,4,12,Upper 20%
3625850675,4243.06,44,96.43,2012-03-08,2013-03-30,1,388,4,2,4,10,Upper 20%
3625887999,2077.33,61,34.05,2012-03-13,2013-03-20,11,383,2,3,2,7,Lower 20%
3627230082,1545.31,29,53.29,2012-03-03,2013-03-27,4,393,3,1,2,6,Lower 20%
3627526628,2416.8,70,34.53,2012-03-10,2013-03-28,3,386,3,3,2,8,Lower 20%
3627699887,4781.95,47,101.74,2012-03-05,2013-03-25,6,391,3,2,4,9,Upper 20%
3629165660,195.56,13,15.04,2012-03-05,2013-03-05,26,391,1,1,1,3,Bottom 20%
3629207324,930.55,30,31.02,2012-03-04,2013-03-30,1,392,4,1,1,6,Bottom 20%
3630799732,5560.33,240,23.17,2012-03-02,2013-03-31,0,394,5,5,4,14,Upper 20%
3630802925,7225.06,220,32.84,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
3631507772,1365.18,39,35.0,2012-03-13,2013-03-24,7,383,2,2,1,5,Bottom 20%
3632306983,848.5,9,94.28,2012-03-19,2013-03-30,1,377,4,1,1,6,Bottom 20%
3633567319,1023.79,44,23.27,2012-03-13,2013-02-25,34,383,1,2,1,4,Bottom 20%
3633624886,4690.98,78,60.14,2012-03-06,2013-03-21,10,390,2,4,4,10,Upper 20%
3634418176,3871.48,32,120.98,2012-03-19,2013-03-27,4,377,3,1,3,7,Middle 20%
3634762865,612.97,62,9.89,2012-03-02,2013-03-31,0,394,5,3,1,9,Bottom 20%
3634821083,2398.93,60,39.98,2012-03-06,2013-03-27,4,390,3,3,2,8,Lower 20%
3634879053,2937.08,77,38.14,2012-03-05,2013-03-28,3,391,3,4,3,10,Middle 20%
3634880944,2307.55,58,39.79,2012-03-04,2013-03-30,1,392,4,3,2,9,Lower 20%
3634889407,10201.08,226,45.14,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
3636262769,5742.63,58,99.01,2012-03-08,2013-03-28,3,388,3,3,4,10,Upper 20%
3636284593,2621.75,53,49.47,2012-03-05,2013-03-31,0,391,5,2,2,9,Lower 20%
3636341261,944.67,75,12.6,2012-03-03,2013-03-29,2,393,4,3,1,8,Bottom 20%
3636394519,6556.58,113,58.02,2012-03-02,2013-03-29,2,394,4,5,5,14,Top 20%
3636628569,529.73,29,18.27,2012-03-06,2013-03-23,8,390,2,1,1,4,Bottom 20%
3636664932,1287.89,55,23.42,2012-03-13,2013-03-28,3,383,3,2,1,6,Bottom 20%
3636704147,4126.75,166,24.86,2012-03-07,2013-03-24,7,389,2,5,4,11,Upper 20%
3636918233,1142.67,21,54.41,2012-03-03,2013-03-29,2,393,4,1,1,6,Bottom 20%
3637133187,7214.39,77,93.69,2012-03-02,2013-03-27,4,394,3,4,5,12,Top 20%
3637747917,95.84,5,19.17,2012-03-29,2013-02-02,57,367,1,1,1,3,Bottom 20%
3637800152,803.08,35,22.95,2012-03-03,2013-03-25,6,393,3,1,1,5,Bottom 20%
3638305111,845.21,50,16.9,2012-03-13,2013-03-26,5,383,3,2,1,6,Bottom 20%
3638424089,7689.75,94,81.81,2012-03-04,2013-03-29,2,392,4,4,5,13,Top 20%
3638565418,4907.27,57,86.09,2012-03-05,2013-03-30,1,391,4,3,4,11,Upper 20%
3639191587,1260.27,50,25.21,2012-03-10,2013-03-29,2,386,4,2,1,7,Bottom 20%
